local_hour,region,NO2,OZONE,PM2.5
2024-12-17 00:00:00,manhattan,7.0,13.5,21.4
2024-12-17 00:00:00,queens,,22.0,17.0
2024-12-17 00:00:00,staten_island,16.0,,12.333333333333334
2024-12-17 01:00:00,bronx,,14.5,19.0
2024-12-17 01:00:00,brooklyn,,,20.666666666666668
2024-12-17 01:00:00,manhattan,10.0,15.5,18.4
2024-12-17 01:00:00,queens,,25.0,19.0
2024-12-17 01:00:00,staten_island,7.0,,12.666666666666666
2024-12-17 02:00:00,bronx,,16.5,17.666666666666668
2024-12-17 02:00:00,brooklyn,,,19.666666666666668
2024-12-17 02:00:00,manhattan,10.0,18.0,17.8
2024-12-17 02:00:00,queens,,19.0,22.0
2024-12-17 02:00:00,staten_island,8.0,,12.333333333333334
2024-12-17 03:00:00,bronx,,15.5,21.666666666666668
2024-12-17 03:00:00,brooklyn,,,19.666666666666668
2024-12-17 03:00:00,manhattan,9.0,17.5,20.8
2024-12-17 03:00:00,queens,,19.0,24.0
2024-12-17 03:00:00,staten_island,10.0,,16.666666666666668
2024-12-17 04:00:00,bronx,,17.0,24.666666666666668
2024-12-17 04:00:00,brooklyn,,,25.666666666666668
2024-12-17 04:00:00,manhattan,7.0,16.5,25.0
2024-12-17 04:00:00,queens,,20.0,27.333333333333332
2024-12-17 04:00:00,staten_island,10.0,,16.666666666666668
2024-12-17 05:00:00,bronx,,15.0,30.666666666666668
2024-12-17 05:00:00,brooklyn,,,36.0
2024-12-17 05:00:00,manhattan,11.0,14.0,31.0
2024-12-17 05:00:00,queens,,19.0,36.0
2024-12-17 05:00:00,staten_island,12.0,,25.333333333333332
2024-12-17 06:00:00,bronx,,11.0,36.0
2024-12-17 06:00:00,brooklyn,,,46.0
2024-12-17 06:00:00,manhattan,16.0,11.5,36.2
2024-12-17 06:00:00,queens,,13.0,45.666666666666664
2024-12-17 06:00:00,staten_island,10.0,,34.333333333333336
2024-12-17 07:00:00,bronx,,11.0,40.0
2024-12-17 07:00:00,brooklyn,,,51.666666666666664
2024-12-17 07:00:00,manhattan,18.0,9.0,39.8
2024-12-17 07:00:00,queens,,9.0,50.666666666666664
2024-12-17 07:00:00,staten_island,11.0,,34.666666666666664
2024-12-17 08:00:00,bronx,,9.5,47.0
2024-12-17 08:00:00,brooklyn,,,54.333333333333336
2024-12-17 08:00:00,manhattan,18.0,7.5,46.4
2024-12-17 08:00:00,queens,,8.0,56.333333333333336
2024-12-17 08:00:00,staten_island,11.0,,39.333333333333336
2024-12-17 09:00:00,bronx,,7.5,50.333333333333336
2024-12-17 09:00:00,brooklyn,,,54.0
2024-12-17 09:00:00,manhattan,15.0,6.0,49.6
2024-12-17 09:00:00,queens,,8.0,55.333333333333336
2024-12-17 09:00:00,staten_island,12.0,,40.333333333333336
2024-12-17 10:00:00,bronx,,9.0,49.333333333333336
2024-12-17 10:00:00,brooklyn,,,53.0
2024-12-17 10:00:00,manhattan,14.0,6.5,47.8
2024-12-17 10:00:00,queens,,9.0,54.0
2024-12-17 10:00:00,staten_island,9.0,,41.333333333333336
2024-12-17 11:00:00,bronx,,8.5,47.666666666666664
2024-12-17 11:00:00,brooklyn,,,52.0
2024-12-17 11:00:00,manhattan,9.0,7.0,46.2
2024-12-17 11:00:00,queens,,9.0,54.0
2024-12-17 11:00:00,staten_island,9.0,,38.333333333333336
2024-12-17 12:00:00,bronx,,10.5,45.0
2024-12-17 12:00:00,brooklyn,,,52.0
2024-12-17 12:00:00,manhattan,10.0,9.0,41.2
2024-12-17 12:00:00,queens,,9.0,54.333333333333336
2024-12-17 12:00:00,staten_island,10.0,,34.333333333333336
2024-12-17 13:00:00,bronx,,13.5,40.666666666666664
2024-12-17 13:00:00,brooklyn,,,50.0
2024-12-17 13:00:00,manhattan,10.0,11.5,39.8
2024-12-17 13:00:00,queens,,11.0,53.333333333333336
2024-12-17 13:00:00,staten_island,11.0,,32.333333333333336
2024-12-17 14:00:00,bronx,,16.0,32.333333333333336
2024-12-17 14:00:00,brooklyn,,,44.666666666666664
2024-12-17 14:00:00,manhattan,9.0,15.5,32.0
2024-12-17 14:00:00,queens,,12.0,48.0
2024-12-17 14:00:00,staten_island,10.0,,28.666666666666668
2024-12-17 15:00:00,bronx,,16.5,27.333333333333332
2024-12-17 15:00:00,brooklyn,,,35.666666666666664
2024-12-17 15:00:00,manhattan,8.0,16.5,26.6
2024-12-17 15:00:00,queens,,16.0,37.333333333333336
2024-12-17 15:00:00,staten_island,12.0,,24.333333333333332
2024-12-17 16:00:00,bronx,,17.0,28.333333333333332
2024-12-17 16:00:00,brooklyn,,,34.666666666666664
2024-12-17 16:00:00,manhattan,14.0,16.5,28.4
2024-12-17 16:00:00,queens,,12.0,36.333333333333336
2024-12-17 16:00:00,staten_island,13.0,,20.666666666666668
2024-12-17 17:00:00,bronx,,14.5,30.666666666666668
2024-12-17 17:00:00,brooklyn,,,34.666666666666664
2024-12-17 17:00:00,manhattan,24.0,13.5,31.0
2024-12-17 17:00:00,queens,,11.0,36.666666666666664
2024-12-17 17:00:00,staten_island,14.0,,21.333333333333332
2024-12-17 18:00:00,bronx,,14.0,35.333333333333336
2024-12-17 18:00:00,brooklyn,,,35.333333333333336
2024-12-17 18:00:00,manhattan,23.0,14.0,37.0
2024-12-17 18:00:00,queens,,11.0,37.666666666666664
2024-12-17 18:00:00,staten_island,18.0,,22.666666666666668
2024-12-17 19:00:00,bronx,,13.0,33.666666666666664
2024-12-17 19:00:00,brooklyn,,,36.333333333333336
2024-12-17 19:00:00,manhattan,15.0,14.0,35.8
2024-12-17 19:00:00,queens,,10.0,39.0
2024-12-17 19:00:00,staten_island,20.0,,24.333333333333332
2024-12-17 20:00:00,bronx,,12.5,32.666666666666664
2024-12-17 20:00:00,brooklyn,,,37.333333333333336
2024-12-17 20:00:00,manhattan,21.0,14.0,34.6
2024-12-17 20:00:00,queens,,13.0,38.666666666666664
2024-12-17 20:00:00,staten_island,16.0,,26.333333333333332
2024-12-17 21:00:00,bronx,,12.0,31.666666666666668
2024-12-17 21:00:00,brooklyn,,,37.333333333333336
2024-12-17 21:00:00,manhattan,25.0,11.0,34.6
2024-12-17 21:00:00,queens,,10.0,37.666666666666664
2024-12-17 21:00:00,staten_island,18.0,,27.333333333333332
2024-12-17 22:00:00,bronx,,11.0,30.333333333333332
2024-12-17 22:00:00,brooklyn,,,35.333333333333336
2024-12-17 22:00:00,manhattan,20.0,11.0,33.0
2024-12-17 22:00:00,queens,,11.0,34.333333333333336
2024-12-17 22:00:00,staten_island,20.0,,27.333333333333332
2024-12-17 23:00:00,bronx,,13.0,28.0
2024-12-17 23:00:00,brooklyn,,,31.0
2024-12-17 23:00:00,manhattan,21.0,12.5,29.8
2024-12-17 23:00:00,queens,,18.0,29.333333333333332
2024-12-17 23:00:00,staten_island,19.0,,28.333333333333332
2024-12-18 00:00:00,bronx,,12.5,27.666666666666668
2024-12-18 00:00:00,brooklyn,,,30.0
2024-12-18 00:00:00,manhattan,19.0,14.0,29.4
2024-12-18 00:00:00,queens,,13.0,29.333333333333332
2024-12-18 00:00:00,staten_island,17.0,,27.666666666666668
2024-12-18 01:00:00,bronx,,13.0,29.666666666666668
2024-12-18 01:00:00,brooklyn,,,31.333333333333332
2024-12-18 01:00:00,manhattan,20.0,15.5,31.4
2024-12-18 01:00:00,queens,,12.0,33.666666666666664
2024-12-18 01:00:00,staten_island,21.0,,26.666666666666668
2024-12-18 02:00:00,bronx,,16.5,30.666666666666668
2024-12-18 02:00:00,brooklyn,,,33.0
2024-12-18 02:00:00,manhattan,25.0,17.5,32.4
2024-12-18 02:00:00,queens,,12.0,34.666666666666664
2024-12-18 02:00:00,staten_island,29.0,,28.666666666666668
2024-12-18 03:00:00,bronx,,16.0,32.0
2024-12-18 03:00:00,brooklyn,,,36.666666666666664
2024-12-18 03:00:00,manhattan,25.0,15.5,34.4
2024-12-18 03:00:00,queens,,12.0,38.333333333333336
2024-12-18 03:00:00,staten_island,32.0,,32.666666666666664
2024-12-18 04:00:00,bronx,,12.5,35.666666666666664
2024-12-18 04:00:00,brooklyn,,,41.0
2024-12-18 04:00:00,manhattan,29.0,12.0,37.0
2024-12-18 04:00:00,queens,,7.0,44.333333333333336
2024-12-18 04:00:00,staten_island,36.0,,37.333333333333336
2024-12-18 05:00:00,bronx,,11.0,41.0
2024-12-18 05:00:00,brooklyn,,,43.0
2024-12-18 05:00:00,manhattan,33.0,10.5,38.4
2024-12-18 05:00:00,queens,,6.0,45.666666666666664
2024-12-18 05:00:00,staten_island,38.0,,41.333333333333336
2024-12-18 06:00:00,bronx,,6.0,48.333333333333336
2024-12-18 06:00:00,brooklyn,,,49.0
2024-12-18 06:00:00,manhattan,33.0,7.5,43.8
2024-12-18 06:00:00,queens,,4.0,51.666666666666664
2024-12-18 06:00:00,staten_island,37.0,,46.0
2024-12-18 07:00:00,bronx,,6.5,54.333333333333336
2024-12-18 07:00:00,brooklyn,,,53.0
2024-12-18 07:00:00,manhattan,36.0,7.5,47.8
2024-12-18 07:00:00,queens,,3.0,54.333333333333336
2024-12-18 07:00:00,staten_island,31.0,,48.333333333333336
2024-12-18 08:00:00,bronx,,6.5,53.333333333333336
2024-12-18 08:00:00,brooklyn,,,55.666666666666664
2024-12-18 08:00:00,manhattan,37.0,8.5,46.2
2024-12-18 08:00:00,queens,,4.0,56.666666666666664
2024-12-18 08:00:00,staten_island,32.0,,50.0
2024-12-18 09:00:00,bronx,,7.5,53.0
2024-12-18 09:00:00,brooklyn,,,54.0
2024-12-18 09:00:00,manhattan,37.0,7.0,47.6
2024-12-18 09:00:00,queens,,7.0,55.666666666666664
2024-12-18 09:00:00,staten_island,35.0,,57.333333333333336
2024-12-18 10:00:00,bronx,,12.0,51.333333333333336
2024-12-18 10:00:00,brooklyn,,,51.666666666666664
2024-12-18 10:00:00,manhattan,51.0,11.0,52.0
2024-12-18 10:00:00,queens,,11.0,53.666666666666664
2024-12-18 10:00:00,staten_island,33.0,,57.666666666666664
2024-12-18 11:00:00,bronx,,14.5,44.0
2024-12-18 11:00:00,brooklyn,,,41.333333333333336
2024-12-18 11:00:00,manhattan,31.0,13.5,49.0
2024-12-18 11:00:00,queens,,16.0,44.0
2024-12-18 11:00:00,staten_island,26.0,,50.0
2024-12-18 12:00:00,bronx,,18.0,38.333333333333336
2024-12-18 12:00:00,brooklyn,,,37.333333333333336
2024-12-18 12:00:00,manhattan,21.0,16.5,44.6
2024-12-18 12:00:00,queens,,18.0,39.333333333333336
2024-12-18 12:00:00,staten_island,24.0,,42.333333333333336
2024-12-18 13:00:00,bronx,,19.5,34.666666666666664
2024-12-18 13:00:00,brooklyn,,,33.0
2024-12-18 13:00:00,manhattan,16.0,19.5,40.0
2024-12-18 13:00:00,queens,,19.0,34.333333333333336
2024-12-18 13:00:00,staten_island,23.0,,36.0
2024-12-18 14:00:00,bronx,,19.5,30.666666666666668
2024-12-18 14:00:00,brooklyn,,,28.333333333333332
2024-12-18 14:00:00,manhattan,13.0,20.5,32.8
2024-12-18 14:00:00,queens,,22.0,29.0
2024-12-18 14:00:00,staten_island,25.0,,32.666666666666664
2024-12-18 15:00:00,bronx,,18.0,31.666666666666668
2024-12-18 15:00:00,brooklyn,,,30.666666666666668
2024-12-18 15:00:00,manhattan,13.0,19.0,31.2
2024-12-18 15:00:00,queens,,22.0,32.0
2024-12-18 15:00:00,staten_island,25.0,,32.0
2024-12-18 16:00:00,bronx,,19.0,33.0
2024-12-18 16:00:00,brooklyn,,,33.666666666666664
2024-12-18 16:00:00,manhattan,16.0,20.0,31.2
2024-12-18 16:00:00,queens,,25.0,33.666666666666664
2024-12-18 16:00:00,staten_island,25.0,,30.333333333333332
2024-12-18 17:00:00,bronx,,16.0,35.666666666666664
2024-12-18 17:00:00,brooklyn,,,38.666666666666664
2024-12-18 17:00:00,manhattan,16.0,16.0,33.0
2024-12-18 17:00:00,queens,,20.0,37.333333333333336
2024-12-18 17:00:00,staten_island,25.0,,28.333333333333332
2024-12-18 18:00:00,bronx,,14.0,38.0
2024-12-18 18:00:00,brooklyn,,,45.333333333333336
2024-12-18 18:00:00,manhattan,31.0,14.0,37.6
2024-12-18 18:00:00,queens,,15.0,43.666666666666664
2024-12-18 18:00:00,staten_island,25.0,,33.333333333333336
2024-12-18 19:00:00,bronx,,9.5,42.0
2024-12-18 19:00:00,brooklyn,,,52.666666666666664
2024-12-18 19:00:00,manhattan,35.0,10.0,41.4
2024-12-18 19:00:00,queens,,12.0,51.666666666666664
2024-12-18 19:00:00,staten_island,28.0,,45.0
2024-12-18 20:00:00,bronx,,9.0,47.5
2024-12-18 20:00:00,brooklyn,,,54.333333333333336
2024-12-18 20:00:00,manhattan,27.0,10.5,47.75
2024-12-18 20:00:00,queens,,9.0,54.333333333333336
2024-12-18 20:00:00,staten_island,28.0,,44.666666666666664
2024-12-18 21:00:00,bronx,,7.5,50.0
2024-12-18 21:00:00,brooklyn,,,56.666666666666664
2024-12-18 21:00:00,manhattan,26.0,8.5,49.75
2024-12-18 21:00:00,queens,,6.0,57.666666666666664
2024-12-18 21:00:00,staten_island,26.0,,44.0
2024-12-18 22:00:00,bronx,,6.0,51.5
2024-12-18 22:00:00,brooklyn,,,58.333333333333336
2024-12-18 22:00:00,manhattan,28.0,7.0,52.25
2024-12-18 22:00:00,queens,,6.0,59.666666666666664
2024-12-18 22:00:00,staten_island,26.0,,48.666666666666664
2024-12-18 23:00:00,bronx,,6.0,54.5
2024-12-18 23:00:00,brooklyn,,,58.0
2024-12-18 23:00:00,manhattan,28.0,6.5,56.0
2024-12-18 23:00:00,queens,,4.0,59.333333333333336
2024-12-18 23:00:00,staten_island,28.0,,48.0
2024-12-19 00:00:00,bronx,,3.0,53.0
2024-12-19 00:00:00,brooklyn,,,58.0
2024-12-19 00:00:00,manhattan,28.0,3.5,54.75
2024-12-19 00:00:00,queens,,1.0,59.0
2024-12-19 00:00:00,staten_island,25.0,,52.666666666666664
2024-12-19 01:00:00,bronx,,6.0,48.5
2024-12-19 01:00:00,brooklyn,,,53.0
2024-12-19 01:00:00,manhattan,22.0,6.5,50.25
2024-12-19 01:00:00,queens,,1.0,53.666666666666664
2024-12-19 01:00:00,staten_island,17.0,,48.0
2024-12-19 02:00:00,bronx,,11.0,44.0
2024-12-19 02:00:00,brooklyn,,,45.666666666666664
2024-12-19 02:00:00,manhattan,16.0,12.0,46.25
2024-12-19 02:00:00,queens,,1.0,48.333333333333336
2024-12-19 02:00:00,staten_island,8.0,,39.333333333333336
2024-12-19 03:00:00,bronx,,10.0,34.5
2024-12-19 03:00:00,brooklyn,,,33.666666666666664
2024-12-19 03:00:00,manhattan,14.0,11.5,34.75
2024-12-19 03:00:00,queens,,10.0,35.333333333333336
2024-12-19 03:00:00,staten_island,9.0,,29.666666666666668
2024-12-19 04:00:00,bronx,,11.5,32.5
2024-12-19 04:00:00,brooklyn,,,32.0
2024-12-19 04:00:00,manhattan,15.0,12.5,31.25
2024-12-19 04:00:00,queens,,13.0,33.0
2024-12-19 04:00:00,staten_island,8.0,,23.0
2024-12-19 05:00:00,bronx,,14.0,36.0
2024-12-19 05:00:00,brooklyn,,,33.333333333333336
2024-12-19 05:00:00,manhattan,18.0,13.5,33.0
2024-12-19 05:00:00,queens,,13.0,34.333333333333336
2024-12-19 05:00:00,staten_island,9.0,,22.333333333333332
2024-12-19 06:00:00,bronx,,14.0,36.5
2024-12-19 06:00:00,brooklyn,,,31.333333333333332
2024-12-19 06:00:00,manhattan,20.0,13.0,34.5
2024-12-19 06:00:00,queens,,15.0,33.333333333333336
2024-12-19 06:00:00,staten_island,17.0,,19.666666666666668
2024-12-19 07:00:00,bronx,,13.0,38.0
2024-12-19 07:00:00,brooklyn,,,32.333333333333336
2024-12-19 07:00:00,manhattan,19.0,12.5,35.75
2024-12-19 07:00:00,queens,,16.0,34.0
2024-12-19 07:00:00,staten_island,24.0,,21.0
2024-12-19 08:00:00,bronx,,14.5,35.0
2024-12-19 08:00:00,brooklyn,,,31.666666666666668
2024-12-19 08:00:00,manhattan,28.0,15.5,31.75
2024-12-19 08:00:00,queens,,14.0,33.666666666666664
2024-12-19 08:00:00,staten_island,17.0,,21.333333333333332
2024-12-19 09:00:00,bronx,,16.0,34.0
2024-12-19 09:00:00,brooklyn,,,29.666666666666668
2024-12-19 09:00:00,manhattan,19.0,16.0,29.0
2024-12-19 09:00:00,queens,,17.0,31.333333333333332
2024-12-19 09:00:00,staten_island,10.0,,22.0
2024-12-19 10:00:00,bronx,,17.0,-312.0
2024-12-19 10:00:00,brooklyn,,,27.666666666666668
2024-12-19 10:00:00,manhattan,16.0,16.5,-176.6
2024-12-19 10:00:00,queens,,19.0,29.333333333333332
2024-12-19 10:00:00,staten_island,8.0,,19.333333333333332
2024-12-19 11:00:00,bronx,,18.5,22.0
2024-12-19 11:00:00,brooklyn,,,23.0
2024-12-19 11:00:00,manhattan,18.0,17.5,23.8
2024-12-19 11:00:00,queens,,19.0,24.333333333333332
2024-12-19 11:00:00,staten_island,9.0,,17.0
2024-12-19 12:00:00,bronx,,19.0,20.0
2024-12-19 12:00:00,brooklyn,,,22.333333333333332
2024-12-19 12:00:00,manhattan,13.0,19.5,22.8
2024-12-19 12:00:00,queens,,19.0,23.333333333333332
2024-12-19 12:00:00,staten_island,8.0,,13.333333333333334
2024-12-19 13:00:00,bronx,,18.5,17.333333333333332
2024-12-19 13:00:00,brooklyn,,,20.0
2024-12-19 13:00:00,manhattan,15.0,20.0,19.2
2024-12-19 13:00:00,queens,,21.0,20.666666666666668
2024-12-19 13:00:00,staten_island,13.0,,17.666666666666668
2024-12-19 14:00:00,bronx,,20.0,20.333333333333332
2024-12-19 14:00:00,brooklyn,,,23.333333333333332
2024-12-19 14:00:00,manhattan,18.0,20.5,20.75
2024-12-19 14:00:00,queens,,18.0,24.666666666666668
2024-12-19 14:00:00,staten_island,12.0,,19.333333333333332
2024-12-19 15:00:00,bronx,,20.0,19.0
2024-12-19 15:00:00,brooklyn,,,22.0
2024-12-19 15:00:00,manhattan,20.0,20.0,-182.6
2024-12-19 15:00:00,queens,,19.0,23.666666666666668
2024-12-19 15:00:00,staten_island,15.0,,16.0
2024-12-19 16:00:00,bronx,,18.5,19.0
2024-12-19 16:00:00,brooklyn,,,22.0
2024-12-19 16:00:00,manhattan,20.0,19.5,20.2
2024-12-19 16:00:00,queens,,19.0,22.666666666666668
2024-12-19 16:00:00,staten_island,17.0,,14.333333333333334
2024-12-19 17:00:00,bronx,,17.0,20.666666666666668
2024-12-19 17:00:00,brooklyn,,,23.0
2024-12-19 17:00:00,manhattan,20.0,18.5,22.8
2024-12-19 17:00:00,queens,,20.0,23.333333333333332
2024-12-19 17:00:00,staten_island,16.0,,16.666666666666668
2024-12-19 18:00:00,bronx,,17.5,20.666666666666668
2024-12-19 18:00:00,brooklyn,,,25.666666666666668
2024-12-19 18:00:00,manhattan,19.0,18.0,23.0
2024-12-19 18:00:00,queens,,18.0,25.666666666666668
2024-12-19 18:00:00,staten_island,13.0,,17.0
2024-12-19 19:00:00,bronx,,18.5,19.0
2024-12-19 19:00:00,brooklyn,,,24.666666666666668
2024-12-19 19:00:00,manhattan,19.0,19.0,20.2
2024-12-19 19:00:00,queens,,20.0,24.333333333333332
2024-12-19 19:00:00,staten_island,18.0,,14.333333333333334
2024-12-19 20:00:00,bronx,,17.5,20.333333333333332
2024-12-19 20:00:00,brooklyn,,,25.333333333333332
2024-12-19 20:00:00,manhattan,17.0,18.0,19.8
2024-12-19 20:00:00,queens,,20.0,25.333333333333332
2024-12-19 20:00:00,staten_island,13.0,,14.333333333333334
2024-12-19 21:00:00,bronx,,19.0,18.666666666666668
2024-12-19 21:00:00,brooklyn,,,24.333333333333332
2024-12-19 21:00:00,manhattan,22.0,18.5,19.4
2024-12-19 21:00:00,queens,,21.0,23.666666666666668
2024-12-19 21:00:00,staten_island,16.0,,14.333333333333334
2024-12-19 22:00:00,bronx,,19.0,18.0
2024-12-19 22:00:00,brooklyn,,,21.333333333333332
2024-12-19 22:00:00,manhattan,25.0,19.0,18.6
2024-12-19 22:00:00,queens,,21.0,20.666666666666668
2024-12-19 22:00:00,staten_island,27.0,,13.0
2024-12-19 23:00:00,bronx,,19.0,18.333333333333332
2024-12-19 23:00:00,brooklyn,,,21.0
2024-12-19 23:00:00,manhattan,18.0,19.5,19.0
2024-12-19 23:00:00,queens,,23.0,20.333333333333332
2024-12-19 23:00:00,staten_island,23.0,,13.666666666666666
2024-12-20 00:00:00,bronx,,20.0,18.333333333333332
2024-12-20 00:00:00,brooklyn,,,21.666666666666668
2024-12-20 00:00:00,manhattan,18.0,19.0,19.4
2024-12-20 00:00:00,queens,,22.0,21.0
2024-12-20 00:00:00,staten_island,19.0,,15.666666666666666
2024-12-20 01:00:00,bronx,,20.5,18.333333333333332
2024-12-20 01:00:00,brooklyn,,,21.666666666666668
2024-12-20 01:00:00,manhattan,15.0,18.5,19.4
2024-12-20 01:00:00,queens,,19.0,21.333333333333332
2024-12-20 01:00:00,staten_island,25.0,,18.0
2024-12-20 02:00:00,bronx,,19.0,17.666666666666668
2024-12-20 02:00:00,brooklyn,,,20.333333333333332
2024-12-20 02:00:00,manhattan,13.0,18.0,17.8
2024-12-20 02:00:00,queens,,20.0,20.0
2024-12-20 02:00:00,staten_island,30.0,,22.333333333333332
2024-12-20 03:00:00,bronx,,17.0,17.333333333333332
2024-12-20 03:00:00,brooklyn,,,19.0
2024-12-20 03:00:00,manhattan,19.0,16.0,17.6
2024-12-20 03:00:00,queens,,19.0,19.0
2024-12-20 03:00:00,staten_island,25.0,,18.333333333333332
2024-12-20 04:00:00,bronx,,14.5,18.666666666666668
2024-12-20 04:00:00,brooklyn,,,18.333333333333332
2024-12-20 04:00:00,manhattan,20.0,13.0,16.8
2024-12-20 04:00:00,queens,,19.0,18.333333333333332
2024-12-20 04:00:00,staten_island,32.0,,14.666666666666666
2024-12-20 05:00:00,bronx,,13.0,20.333333333333332
2024-12-20 05:00:00,brooklyn,,,20.333333333333332
2024-12-20 05:00:00,manhattan,18.0,10.5,18.6
2024-12-20 05:00:00,queens,,15.0,20.333333333333332
2024-12-20 05:00:00,staten_island,30.0,,19.666666666666668
2024-12-20 06:00:00,bronx,,12.5,22.0
2024-12-20 06:00:00,brooklyn,,,22.0
2024-12-20 06:00:00,manhattan,19.0,9.0,20.8
2024-12-20 06:00:00,queens,,13.0,22.0
2024-12-20 06:00:00,staten_island,34.0,,18.666666666666668
2024-12-20 07:00:00,bronx,,11.0,24.0
2024-12-20 07:00:00,brooklyn,,,21.666666666666668
2024-12-20 07:00:00,manhattan,18.0,7.5,19.2
2024-12-20 07:00:00,queens,,15.0,22.333333333333332
2024-12-20 07:00:00,staten_island,34.0,,21.666666666666668
2024-12-20 08:00:00,bronx,,10.5,26.333333333333332
2024-12-20 08:00:00,brooklyn,,,30.0
2024-12-20 08:00:00,manhattan,19.0,7.5,23.0
2024-12-20 08:00:00,queens,,15.0,29.666666666666668
2024-12-20 08:00:00,staten_island,31.0,,25.666666666666668
2024-12-20 09:00:00,bronx,,12.5,27.333333333333332
2024-12-20 09:00:00,brooklyn,,,31.666666666666668
2024-12-20 09:00:00,manhattan,19.0,9.5,26.6
2024-12-20 09:00:00,queens,,13.0,30.0
2024-12-20 09:00:00,staten_island,33.0,,29.0
2024-12-20 10:00:00,bronx,,11.5,26.0
2024-12-20 10:00:00,brooklyn,,,30.0
2024-12-20 10:00:00,manhattan,17.0,9.0,25.6
2024-12-20 10:00:00,queens,,16.0,28.0
2024-12-20 10:00:00,staten_island,29.0,,27.0
2024-12-20 11:00:00,bronx,,11.0,23.0
2024-12-20 11:00:00,brooklyn,,,26.0
2024-12-20 11:00:00,manhattan,14.0,10.0,22.2
2024-12-20 11:00:00,queens,,16.0,24.333333333333332
2024-12-20 11:00:00,staten_island,29.0,,22.333333333333332
2024-12-20 12:00:00,bronx,,13.0,21.333333333333332
2024-12-20 12:00:00,brooklyn,,,23.333333333333332
2024-12-20 12:00:00,manhattan,14.0,9.5,20.6
2024-12-20 12:00:00,queens,,16.0,22.0
2024-12-20 12:00:00,staten_island,29.0,,22.333333333333332
2024-12-20 13:00:00,bronx,,13.5,26.666666666666668
2024-12-20 13:00:00,brooklyn,,,26.0
2024-12-20 13:00:00,manhattan,18.0,10.0,27.8
2024-12-20 13:00:00,queens,,17.0,24.333333333333332
2024-12-20 13:00:00,staten_island,25.0,,26.0
2024-12-20 14:00:00,bronx,,12.0,29.333333333333332
2024-12-20 14:00:00,brooklyn,,,31.333333333333332
2024-12-20 14:00:00,manhattan,22.0,11.0,27.6
2024-12-20 14:00:00,queens,,18.0,30.0
2024-12-20 14:00:00,staten_island,24.0,,30.666666666666668
2024-12-20 15:00:00,bronx,,11.5,29.333333333333332
2024-12-20 15:00:00,brooklyn,,,34.333333333333336
2024-12-20 15:00:00,manhattan,20.0,12.5,26.0
2024-12-20 15:00:00,queens,,18.0,32.666666666666664
2024-12-20 15:00:00,staten_island,25.0,,29.666666666666668
2024-12-20 16:00:00,bronx,,11.5,32.666666666666664
2024-12-20 16:00:00,brooklyn,,,36.666666666666664
2024-12-20 16:00:00,manhattan,16.0,12.5,28.4
2024-12-20 16:00:00,queens,,15.0,34.666666666666664
2024-12-20 16:00:00,staten_island,24.0,,29.666666666666668
2024-12-20 17:00:00,bronx,,11.5,31.666666666666668
2024-12-20 17:00:00,brooklyn,,,36.666666666666664
2024-12-20 17:00:00,manhattan,17.0,11.5,28.4
2024-12-20 17:00:00,queens,,17.0,34.333333333333336
2024-12-20 17:00:00,staten_island,23.0,,27.666666666666668
2024-12-20 18:00:00,bronx,,13.0,31.333333333333332
2024-12-20 18:00:00,brooklyn,,,36.333333333333336
2024-12-20 18:00:00,manhattan,13.0,11.5,27.6
2024-12-20 18:00:00,queens,,19.0,34.333333333333336
2024-12-20 18:00:00,staten_island,21.0,,27.333333333333332
2024-12-20 19:00:00,bronx,,14.0,30.333333333333332
2024-12-20 19:00:00,brooklyn,,,37.333333333333336
2024-12-20 19:00:00,manhattan,12.0,12.5,27.6
2024-12-20 19:00:00,queens,,20.0,35.0
2024-12-20 19:00:00,staten_island,20.0,,28.333333333333332
2024-12-20 20:00:00,bronx,,14.0,28.666666666666668
2024-12-20 20:00:00,brooklyn,,,36.0
2024-12-20 20:00:00,manhattan,10.0,14.0,26.0
2024-12-20 20:00:00,queens,,20.0,33.333333333333336
2024-12-20 20:00:00,staten_island,19.0,,28.333333333333332
2024-12-20 21:00:00,bronx,,14.0,28.333333333333332
2024-12-20 21:00:00,brooklyn,,,35.333333333333336
2024-12-20 21:00:00,manhattan,15.0,14.0,27.8
2024-12-20 21:00:00,queens,,20.0,33.0
2024-12-20 21:00:00,staten_island,17.0,,27.0
2024-12-20 22:00:00,bronx,,14.0,29.333333333333332
2024-12-20 22:00:00,brooklyn,,,34.666666666666664
2024-12-20 22:00:00,manhattan,14.0,14.5,27.4
2024-12-20 22:00:00,queens,,19.0,32.0
2024-12-20 22:00:00,staten_island,18.0,,28.666666666666668
2024-12-20 23:00:00,bronx,,12.5,32.0
2024-12-20 23:00:00,brooklyn,,,36.333333333333336
2024-12-20 23:00:00,manhattan,15.0,14.0,30.0
2024-12-20 23:00:00,queens,,19.0,32.666666666666664
2024-12-20 23:00:00,staten_island,17.0,,27.666666666666668
2024-12-21 00:00:00,bronx,,10.5,33.666666666666664
2024-12-21 00:00:00,brooklyn,,,40.0
2024-12-21 00:00:00,manhattan,13.0,12.0,31.8
2024-12-21 00:00:00,queens,,14.0,36.0
2024-12-21 00:00:00,staten_island,15.0,,34.333333333333336
2024-12-21 01:00:00,bronx,,12.0,34.666666666666664
2024-12-21 01:00:00,brooklyn,,,42.333333333333336
